Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 47PF 5% 500V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 3PF 0.5PF 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/922/CDV16F.jpg,CAP MICA 150PF 5% 1KV RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 47PF 5% 500V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/813/CD5EC300JO3F.jpg,CAP MICA 33PF 5% 300V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 20PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2443/CD17%20SERIES%209.1H%2C11.4L.jpg,CAP MICA 10PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 39PF 5% 500V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 12PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 5PF 0.5PF 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 27PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 47PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 10PF 0.5PF 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 51PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 120PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 75PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 100PF 5% 500V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 10PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 100PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2519/CD%20SERIES.jpg,CAP MICA 820PF 5% 500V RADIAL
