Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_LN54VN.jpg,"PLIERS ELEC LONG NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4482/MFG_2644D.jpg,PLIERS - 2 STAR SMALL CHAIN NOSE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4574/MFG_2647D.jpg,PLIERS - 2 STAR SMALL NEEDLE NOS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_RN54N.jpg,PLIER RND NOSE 4.5 RN54
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_26-11-200.jpg,LONG NOSE PLIERS W/ CUTTER
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_25-02-160.jpg,LONG NOSE PLIERS W/ CUTTER
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_DN54GVN.jpg,"PLIERS ELEC FLAT NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5344/MFG_87%252000%2520100.jpg,"4"" COBRA XS WATER PUMP PLIERS"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4346/MFG_NN7776VN_fourth.jpg,PLIER 6 LONG NEEDLE NN777-6V
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2583/MFG_D321-41%5E2C.JPG,"PLIERS STANDARD LONG NOSE 4.81"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/232_324.jpg,"PLIERS ELEC LONG NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_87-01-125.jpg,COBRA PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/721/SN54.jpg,"PLIERS ELEC LONG NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/MFG_LN775512V.jpg,"PLIER 5-1/2"" SLIM LINE FINE TIP"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/827/MFG_LX4.jpg,"PLIERS ELEC NEEDLE NOSE 4.5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/MFG_NN7776G.jpg,PLIER 6 EXTRA LONG NDL NN7776G
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/203/NN54GVN.jpg,PLIER 5 NEEDLE SMOOTH NN54GV
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_87-01-180.jpg,COBRA PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_87-01-250.jpg,COBRA PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4555/MFG_379A.jpg,TUBING EXPANDERS - STRAIGHT -- S
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2174/MFG_D335-512C.jpg,"PLIERS STANDARD LONG NOSE 5.63"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1132/32746.jpg,"PLIERS ELEC LONG NOSE 5.75"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/844/32748.jpg,"PLIERS ELEC NEEDLE NOSE 5.75"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_13-01-160.jpg,ELECTRICIAN PLIERS-METRIC WIRE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5342/MFG_86%252004%2520100.jpg,"4"" PLIERS WRENCH XS"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_86-03-150.jpg,PLIERS WRENCH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1035/S380EPR.jpg,PLIER FLAT NOSE MIDSIZE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_86-03-250.jpg,PLIERS WRENCH REDESIGN
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/314/S923EPR.jpg,PLIER LONG NOSE MIDSIZE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/838/2411PD.JPG,"PLIERS ELEC NEEDLE NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/MFG_2443P.jpg,2443P ROUND NOSE PLIER 146 MM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/314/S942E.jpg,PLIER SPADE CONNECTOR MIDESIZE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5556/MFG_232_S693E.jpg,"PLIERS 7"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_00-20-06-US1.jpg,"3 PC COBRA PLIERS SET 7,10&12"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5342/MFG_87%252001%2520560%2520US.jpg,"22"" COBRA XXL WATER PUMP PLIERS"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3729/MFG_34691.jpg,5 PIECE CLASSIC GRIP ADJUSTABLE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_C1KN.jpg,KIT ELECTRONIC TOOLS C1K
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/478/MFG_00-19-55-S4.jpg,PLIERS WRENCH SET
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_00-20-16.jpg,6 PC TOOL SET IN ZIPPER POUCH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/MFG_9K0080167US-1.jpg,7 PC PLIERS WRENCH SET
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3029/MFG_JIC-5028.jpg,"PUMP PLIERS 8"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/27/10302.jpg,"PLIERS ELEC CHAIN NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1158/10333.jpg,"PLIERS ELEC CHAIN NOSE 6"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/MFG_2827_2629.jpg,PLIERS - SMALL  BENT NOSE - SS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/MFG_2827_2844.jpg,PLIERS - MEDIUM CHAIN NOSE -- SS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/MFG_10%2099%20I220_secondary.jpg,"8 3/4"" EAR CLAMP PLIERS WITH FRO"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_41-04-180.jpg,LOCKING PLIERS-ROUND JAWS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_LN55VN.jpg,PLIER 5 1/2 LONG NOSE CD LN55V
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_02-02-180.jpg,HIGH LEV COMB PLRS COMFORT GRIP
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3788/MFG_2642S.jpg,PLIERS - 2 STAR SMALL FLAT NOSE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_CN54GN.jpg,"PLIERS ELEC LONG NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2640/MFG_D307512C.jpg,"PLIERS STANDARD LONG NOSE 5.63"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/735/325.jpg,"PLIERS ELEC LONG NOSE 5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_SN55VN.jpg,PLIER 5 1/2 LNG NOSE SN55V
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_87-01-150.jpg,COBRA PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_CN255VN.jpg,"PLIER 5"" CURVED NOSE CDD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_03-08-200-SBA.jpg,"COMBINATION PLIERS-1,000V INSL"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_26-12-200.jpg,LONG NOSE PLIERS W/ CUTTER
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/42/MFG_CN55GN.jpg,"PLIER 51/2"" CURV LG NOSE SMTH J"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/232_S200.jpg,PLIER FLAT NOSE SMOOTH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/314/S324.jpg,PLIER SMALL SLIM LONG NOSE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/314/S321.jpg,PLIER LONG NOSE MIDSIZE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/568/S108E.JPG,PLIER LONG NOSE SMOOTH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_28-71-280.jpg,EXTRA LONG NEEDLE NOSE PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3615/MFG_2844LD.jpg,PLIERS - 2 STAR MEDIUM CHAIN NOS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_31-21-160.jpg,NEEDLE NOSE PLIERS-ANGLED
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/961/MFG_S324E.jpg,"PLIERS ELEC CHAIN NOSE 6.21"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/314/S330E.jpg,PLIER MIDSIZE NEEDLE NOSE SMOOTH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/568/S210E.JPG,PLIER SNIPE NOSE SMOOTH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1122/S325E.jpg,"PLIERS ELEC CHAIN NOSE 6.21"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_13-01-614.jpg,"ELECTRICIAN PLIERS 10,12,14 AWG"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/316/1743562.jpg,NEEDLE NOSE ELECTRONIC PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_35-22-115-ESD.jpg,PLIERS-HALF ROUND TIP ESD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_87-01-300.jpg,COBRA PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/MFG_ES6021.CR.BG.JPG,"HP PLIER SNIPE NOSE,SMOOTH,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/733/MFG_ES6011.CR.BG.jpg,"HP PLIER FLAT NOSE,SMOOTH,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/MFG_ES6022.CR.BG.JPG,"HP PLIER SNIPE NOSE,SERRATED,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_09-02-240.jpg,HIGH LEV LINE NEW ENGLAND HEAD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/MFG_ES6025.CR.BG.JPG,"HP PLIER NEEDLE NOSE,SMOOTH,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/742/MFG_ES6013.CR.BG.jpg,"HP PLIER LONG FLAT,SMOOTH,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/MFG_ES6014.CR.BG.JPG,"HP PLIER LONG FLAT,SERRATED,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/MFG_ES6024.CR.BG.JPG,"HP PLIER LONG SNIPE,SERRATED,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_36-12-130.jpg,MOUNTING PLIERS-COMFORT GRIP
