Image,Description
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6535/MFG_05020091001.jpg,6001 JOKER SWITCH 11 SET 1 SET O
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2910/MFG_68509.jpg,"WRENCH COMBINATION 9MM 6.1"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2332/MFG_68410.jpg,"WRENCH COMBINATION 7/16"" 6.38"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2867/81621.jpg,"WRENCH OPEN END 17MM 1.77"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2853/MFG_68515.jpg,"WRENCH COMBINATION 15MM 7.92"""
-,"WRENCH COMBO 16MM 7.87"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/MFG_431_20006.jpg,"WRENCH OPEN END 11/16"" 6.5"""
-,"WRENCH COMBO RATCHET 9MM 6.5"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/MFG_1742_3221.jpg,"WRENCH OPEN END 1"" 14.75"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/MFG_1742_3210.jpg,"WRENCH OPEN END 15/16"" 14.75"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6258/MFG_68216.jpg,4 IN 1 RATCHETING WRENCH SET SAE
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/191/VDE-894-27.jpg,"WRENCH OPEN END 27MM 9.65"""
-,WRENCH SET
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/MFG_1742_3210.jpg,"WRENCH OPEN END 1-1/16"" 16.63"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/MFG_1742_3222.jpg,"WRENCH OPEN END 1-1/8"" 16.63"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/191/VDE-894-30.jpg,"WRENCH OPEN END 30MM 10.43"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2332/MFG_68410.jpg,"WRENCH COMBINATION 1-1/4"" 16.75"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/335/MFG_V-60-CP-6.jpg,WRENCH ADJUSTABLE 30MM
